ZONE,PER,QUANTITY
4530,PER42,3
4530,PER43,3
4530,PER44,3
4530,PER45,NULL
4530,PER46,NULL
4530,PER47,NULL
4530,PER48,NULL
4531,PER01,NULL
4531,PER02,NULL
4531,PER03,NULL
4531,PER04,NULL
4531,PER05,NULL
4531,PER06,NULL
4531,PER07,NULL
4531,PER08,1
4531,PER09,3
4531,PER10,10
4531,PER11,9
4531,PER12,11
4531,PER13,10
4531,PER14,13
4531,PER15,9
4531,PER16,9
4531,PER17,9
4531,PER18,11
4531,PER19,10
4531,PER20,10
4531,PER21,9
4531,PER22,9
4531,PER23,11
4531,PER24,15
4531,PER25,14
4531,PER26,14
4531,PER27,12
4531,PER28,8
4531,PER29,9
4531,PER30,10
4531,PER31,17
4531,PER32,23
4531,PER33,22
4531,PER34,20
4531,PER35,23
4531,PER36,16
4531,PER37,5
4531,PER38,2
4531,PER39,1
4531,PER40,1
4531,PER41,1
4531,PER42,1
4531,PER43,1
4531,PER44,NULL
4531,PER45,NULL
4531,PER46,NULL
4531,PER47,NULL
4531,PER48,NULL
4532,PER01,NULL
4532,PER02,NULL
4532,PER03,NULL
4532,PER04,4
4532,PER05,4
4532,PER06,4
4532,PER07,1
4532,PER08,1
4532,PER09,10
4532,PER10,15
4532,PER11,19
4532,PER12,17
4532,PER13,20
4532,PER14,17
4532,PER15,21
4532,PER16,19
4532,PER17,19
4532,PER18,20
4532,PER19,20
4532,PER20,21
4532,PER21,21
4532,PER22,24
4532,PER23,23
4532,PER24,22
4532,PER25,21
4532,PER26,23
4532,PER27,24
4532,PER28,25
4532,PER29,22
4532,PER30,23
4532,PER31,26
4532,PER32,29
4532,PER33,27
4532,PER34,23
4532,PER35,16
4532,PER36,8
4532,PER37,9
4532,PER38,12
4532,PER39,10
4532,PER40,10
4532,PER41,8
4532,PER42,NULL
4532,PER43,2
4532,PER44,2
4532,PER45,NULL
4532,PER46,NULL
4532,PER47,NULL
4532,PER48,NULL
4533,PER01,NULL
4533,PER02,NULL
4533,PER03,NULL
4533,PER04,NULL
4533,PER05,NULL
4533,PER06,NULL
4533,PER07,NULL
4533,PER08,3
4533,PER09,9
4533,PER10,16
4533,PER11,19
4533,PER12,20
4533,PER13,23
4533,PER14,23
4533,PER15,26
4533,PER16,23
4533,PER17,24
4533,PER18,25
4533,PER19,28
4533,PER20,17
4533,PER21,19
4533,PER22,19
4533,PER23,19
4533,PER24,20
4533,PER25,20
4533,PER26,19
4533,PER27,18
4533,PER28,15
4533,PER29,15
4533,PER30,15
4533,PER31,12
4533,PER32,16
4533,PER33,16
4533,PER34,12
4533,PER35,12
4533,PER36,10
4533,PER37,14
4533,PER38,11
4533,PER39,4
4533,PER40,3
4533,PER41,1
4533,PER42,1
4533,PER43,NULL
4533,PER44,NULL
4533,PER45,NULL
4533,PER46,NULL
4533,PER47,NULL
4533,PER48,NULL
4534,PER01,NULL
4534,PER02,NULL
4534,PER03,1
4534,PER04,3
4534,PER05,2
4534,PER06,1
4534,PER07,6
4534,PER08,8
4534,PER09,19
4534,PER10,28
4534,PER11,39
4534,PER12,44
4534,PER13,48
4534,PER14,46
4534,PER15,48
4534,PER16,56
4534,PER17,58
4534,PER18,50
4534,PER19,47
4534,PER20,53
4534,PER21,48
4534,PER22,51
4534,PER23,52
4534,PER24,51
4534,PER25,47
4534,PER26,47
4534,PER27,54
4534,PER28,48
4534,PER29,47
4534,PER30,51
4534,PER31,43
4534,PER32,46
4534,PER33,52
4534,PER34,48
4534,PER35,38
4534,PER36,15
4534,PER37,11
4534,PER38,8
4534,PER39,5
4534,PER40,5
4534,PER41,3
4534,PER42,3
4534,PER43,2
4534,PER44,3
4534,PER45,3
4534,PER46,2
4534,PER47,2
4534,PER48,2
4535,PER01,NULL
4535,PER02,NULL
4535,PER03,2
4535,PER04,4
4535,PER05,4
4535,PER06,15
4535,PER07,13
4535,PER08,32
4535,PER09,87
4535,PER10,139
4535,PER11,179
4535,PER12,189
4535,PER13,199
4535,PER14,196
4535,PER15,194
4535,PER16,193
4535,PER17,201
4535,PER18,218
4535,PER19,212
4535,PER20,205
4535,PER21,212
4535,PER22,213
4535,PER23,230
4535,PER24,224
4535,PER25,204
4535,PER26,202
4535,PER27,187
4535,PER28,166
4535,PER29,159
4535,PER30,165
4535,PER31,158
4535,PER32,171
4535,PER33,181
4535,PER34,164
4535,PER35,141
4535,PER36,110
4535,PER37,69
4535,PER38,61
4535,PER39,51
4535,PER40,39
4535,PER41,23
4535,PER42,23
4535,PER43,19
4535,PER44,13
4535,PER45,11
4535,PER46,7
4535,PER47,4
4535,PER48,2
4536,PER01,NULL
4536,PER02,2
4536,PER03,5
4536,PER04,6
4536,PER05,19
4536,PER06,20
4536,PER07,29
4536,PER08,64
4536,PER09,119
4536,PER10,200
4536,PER11,235
4536,PER12,244
4536,PER13,260
4536,PER14,264
4536,PER15,271
4536,PER16,267
4536,PER17,279
4536,PER18,300
4536,PER19,306
4536,PER20,280
4536,PER21,290
4536,PER22,287
4536,PER23,285
4536,PER24,279
4536,PER25,244
4536,PER26,253
4536,PER27,250
4536,PER28,247
4536,PER29,253
4536,PER30,252
4536,PER31,249
4536,PER32,243
4536,PER33,248
4536,PER34,221
4536,PER35,181
4536,PER36,129
4536,PER37,116
4536,PER38,72
4536,PER39,62
4536,PER40,44
4536,PER41,33
4536,PER42,28
4536,PER43,17
4536,PER44,7
4536,PER45,7
4536,PER46,3
4536,PER47,3
4536,PER48,1
4537,PER01,NULL
4537,PER02,2
4537,PER03,4
4537,PER04,4
4537,PER05,11
4537,PER06,12
4537,PER07,27
4537,PER08,45
4537,PER09,87
4537,PER10,143
4537,PER11,168
4537,PER12,173
4537,PER13,176
4537,PER14,184
4537,PER15,182
4537,PER16,190
4537,PER17,199
4537,PER18,192
4537,PER19,191
4537,PER20,196
4537,PER21,187
4537,PER22,186
4537,PER23,175
4537,PER24,176
4537,PER25,175
4537,PER26,163
4537,PER27,158
4537,PER28,152
4537,PER29,150
4537,PER30,145
4537,PER31,138
4537,PER32,126
4537,PER33,112
4537,PER34,96
4537,PER35,89
4537,PER36,72
4537,PER37,50
4537,PER38,38
4537,PER39,31
4537,PER40,23
4537,PER41,17
4537,PER42,12
4537,PER43,11
4537,PER44,13
4537,PER45,9
4537,PER46,7
4537,PER47,1
4537,PER48,3
4538,PER01,NULL
4538,PER02,NULL
4538,PER03,NULL
4538,PER04,6
4538,PER05,17
4538,PER06,33
4538,PER07,52
4538,PER08,71
4538,PER09,107
4538,PER10,148
4538,PER11,186
4538,PER12,205
4538,PER13,209
4538,PER14,209
4538,PER15,207
4538,PER16,212
4538,PER17,228
4538,PER18,249
4538,PER19,256
4538,PER20,270
4538,PER21,264
4538,PER22,256
4538,PER23,257
4538,PER24,253
4538,PER25,250
4538,PER26,249
4538,PER27,237
4538,PER28,233
4538,PER29,221
4538,PER30,217
4538,PER31,228
4538,PER32,238
4538,PER33,212
4538,PER34,196
4538,PER35,173
4538,PER36,148
4538,PER37,113
4538,PER38,95
4538,PER39,58
4538,PER40,46
4538,PER41,26
4538,PER42,14
4538,PER43,4
4538,PER44,2
4538,PER45,2
4538,PER46,2
4538,PER47,2
4538,PER48,NULL
4539,PER01,NULL
4539,PER02,2
4539,PER03,5
4539,PER04,12
4539,PER05,20
4539,PER06,33
4539,PER07,57
4539,PER08,93
4539,PER09,129
4539,PER10,172
4539,PER11,206
4539,PER12,246
4539,PER13,296
4539,PER14,345
4539,PER15,394
4539,PER16,400
4539,PER17,413
4539,PER18,416
4539,PER19,402
4539,PER20,405
4539,PER21,386
4539,PER22,369
4539,PER23,363
4539,PER24,337
4539,PER25,339
4539,PER26,336
4539,PER27,302
4539,PER28,302
4539,PER29,313
4539,PER30,300
4539,PER31,261
4539,PER32,244
4539,PER33,195
4539,PER34,168
4539,PER35,168
4539,PER36,142
4539,PER37,111
4539,PER38,76
4539,PER39,56
4539,PER40,38
4539,PER41,28
4539,PER42,10
4539,PER43,6
4539,PER44,10
4539,PER45,15
4539,PER46,11
4539,PER47,4
4539,PER48,4
4540,PER01,1
4540,PER02,1
4540,PER03,3
4540,PER04,7
4540,PER05,17
4540,PER06,20
4540,PER07,29
4540,PER08,53
4540,PER09,94
4540,PER10,160
4540,PER11,182
4540,PER12,186
4540,PER13,191
4540,PER14,217
4540,PER15,227
4540,PER16,234
4540,PER17,246
4540,PER18,256
4540,PER19,253
4540,PER20,254
4540,PER21,247
4540,PER22,239
4540,PER23,246
4540,PER24,232
4540,PER25,220
4540,PER26,239
4540,PER27,208
4540,PER28,209
4540,PER29,209
4540,PER30,204
4540,PER31,184
4540,PER32,196
4540,PER33,216
4540,PER34,181
4540,PER35,162
4540,PER36,132
4540,PER37,102
4540,PER38,91
4540,PER39,69
4540,PER40,46
4540,PER41,37
4540,PER42,23
4540,PER43,17
4540,PER44,18
4540,PER45,12
4540,PER46,6
4540,PER47,4
4540,PER48,3
4541,PER01,6
4541,PER02,9
4541,PER03,10
4541,PER04,14
4541,PER05,33
4541,PER06,40
4541,PER07,64
4541,PER08,131
4541,PER09,240
4541,PER10,381
4541,PER11,468
4541,PER12,490
4541,PER13,521
4541,PER14,541
4541,PER15,558
4541,PER16,554
4541,PER17,577
4541,PER18,577
4541,PER19,612
4541,PER20,627
4541,PER21,634
4541,PER22,599
4541,PER23,602
4541,PER24,599
4541,PER25,565
4541,PER26,548
4541,PER27,509
4541,PER28,454
4541,PER29,442
4541,PER30,468
4541,PER31,520
4541,PER32,531
4541,PER33,499
4541,PER34,466
4541,PER35,424
4541,PER36,354
4541,PER37,265
4541,PER38,197
4541,PER39,139
4541,PER40,97
4541,PER41,67
4541,PER42,48
4541,PER43,30
4541,PER44,18
4541,PER45,17
4541,PER46,12
4541,PER47,3
4541,PER48,3
4542,PER01,1
4542,PER02,NULL
4542,PER03,NULL
4542,PER04,5
4542,PER05,10
4542,PER06,11
4542,PER07,26
4542,PER08,43
4542,PER09,89
4542,PER10,136
4542,PER11,147
4542,PER12,172
4542,PER13,180
4542,PER14,196
4542,PER15,205
4542,PER16,200
4542,PER17,199
4542,PER18,206
4542,PER19,218
4542,PER20,228
4542,PER21,201
4542,PER22,197
4542,PER23,187
4542,PER24,196
4542,PER25,182
4542,PER26,190
4542,PER27,189
4542,PER28,181
4542,PER29,170
4542,PER30,152
4542,PER31,150
4542,PER32,159
4542,PER33,155
4542,PER34,138
4542,PER35,120
4542,PER36,106
4542,PER37,79
4542,PER38,61
4542,PER39,39
4542,PER40,23
4542,PER41,19
4542,PER42,11
4542,PER43,8
4542,PER44,5
4542,PER45,4
4542,PER46,1
4542,PER47,1
4542,PER48,1
4543,PER01,NULL
4543,PER02,NULL
4543,PER03,2
4543,PER04,5
4543,PER05,6
4543,PER06,11
4543,PER07,17
4543,PER08,27
4543,PER09,56
4543,PER10,98
4543,PER11,112
4543,PER12,130
4543,PER13,148
4543,PER14,161
4543,PER15,160
4543,PER16,164
4543,PER17,160
4543,PER18,177
4543,PER19,183
4543,PER20,173
4543,PER21,164
4543,PER22,165
4543,PER23,176
4543,PER24,174
4543,PER25,166
4543,PER26,158
4543,PER27,139
4543,PER28,149
4543,PER29,155
4543,PER30,168
4543,PER31,167
4543,PER32,155
4543,PER33,139
4543,PER34,129
4543,PER35,122
4543,PER36,94
4543,PER37,68
4543,PER38,51
4543,PER39,37
4543,PER40,13
4543,PER41,11
4543,PER42,10
4543,PER43,6
4543,PER44,5
4543,PER45,5
4543,PER46,4
4543,PER47,2
4543,PER48,1
4544,PER01,NULL
4544,PER02,NULL
4544,PER03,NULL
4544,PER04,NULL
4544,PER05,NULL
4544,PER06,NULL
4544,PER07,NULL
4544,PER08,2
4544,PER09,5
4544,PER10,10
4544,PER11,13
4544,PER12,14
4544,PER13,14
4544,PER14,12
4544,PER15,15
4544,PER16,17
4544,PER17,16
4544,PER18,16
4544,PER19,18
4544,PER20,15
4544,PER21,14
4544,PER22,13
4544,PER23,14
4544,PER24,14
4544,PER25,10
4544,PER26,7
4544,PER27,7
4544,PER28,5
4544,PER29,4
4544,PER30,9
4544,PER31,8
4544,PER32,13
4544,PER33,11
4544,PER34,6
4544,PER35,11
4544,PER36,10
4544,PER37,4
4544,PER38,4
4544,PER39,2
4544,PER40,1
4544,PER41,1
4544,PER42,NULL
4544,PER43,1
4544,PER44,1
4544,PER45,1
4544,PER46,NULL
4544,PER47,NULL
4544,PER48,NULL
4545,PER01,8
4545,PER02,30
4545,PER03,38
4545,PER04,63
4545,PER05,117
4545,PER06,198
4545,PER07,344
4545,PER08,715
4545,PER09,1368
4545,PER10,2205
4545,PER11,2477
4545,PER12,2530
4545,PER13,2617
4545,PER14,2725
4545,PER15,2815
4545,PER16,2807
4545,PER17,2904
4545,PER18,2921
4545,PER19,2905
4545,PER20,2899
4545,PER21,2921
4545,PER22,2925
4545,PER23,2985
4545,PER24,3026
4545,PER25,2772
4545,PER26,2610
4545,PER27,2396
4545,PER28,2166
4545,PER29,2014
4545,PER30,1962
4545,PER31,1850
4545,PER32,1813
4545,PER33,1777
4545,PER34,1604
4545,PER35,1382
4545,PER36,1106
4545,PER37,821
4545,PER38,582
4545,PER39,426
4545,PER40,317
4545,PER41,221
4545,PER42,154
4545,PER43,107
4545,PER44,93
4545,PER45,73
4545,PER46,52
4545,PER47,39
4545,PER48,14
4546,PER01,1
4546,PER02,2
4546,PER03,2
4546,PER04,9
4546,PER05,23
4546,PER06,29
4546,PER07,49
4546,PER08,66
4546,PER09,105
4546,PER10,151
4546,PER11,170
4546,PER12,174
4546,PER13,191
4546,PER14,202
4546,PER15,199
4546,PER16,190
4546,PER17,219
4546,PER18,257
4546,PER19,276
4546,PER20,282
4546,PER21,269
4546,PER22,236
4546,PER23,208
4546,PER24,206
4546,PER25,196
4546,PER26,175
4546,PER27,159
4546,PER28,136
4546,PER29,145
4546,PER30,182
4546,PER31,184
4546,PER32,185
4546,PER33,201
4546,PER34,216
4546,PER35,205
4546,PER36,150
4546,PER37,115
4546,PER38,88
4546,PER39,55
4546,PER40,33
4546,PER41,18
4546,PER42,10
4546,PER43,10
4546,PER44,6
4546,PER45,7
4546,PER46,4
4546,PER47,4
4546,PER48,2
4547,PER01,2
4547,PER02,8
4547,PER03,9
4547,PER04,18
4547,PER05,21
4547,PER06,38
4547,PER07,104
4547,PER08,290
4547,PER09,770
4547,PER10,1262
4547,PER11,1356
4547,PER12,1302
4547,PER13,1267
4547,PER14,1245
4547,PER15,1243
4547,PER16,1254
4547,PER17,1253
4547,PER18,1274
4547,PER19,1278
4547,PER20,1278
4547,PER21,1250
4547,PER22,1278
4547,PER23,1316
4547,PER24,1343
4547,PER25,1210
4547,PER26,1103
4547,PER27,913
4547,PER28,774
4547,PER29,606
4547,PER30,529
4547,PER31,451
4547,PER32,382
4547,PER33,328
4547,PER34,292
4547,PER35,243
4547,PER36,209
4547,PER37,156
4547,PER38,123
4547,PER39,74
4547,PER40,54
4547,PER41,33
4547,PER42,34
4547,PER43,29
4547,PER44,24
4547,PER45,19
4547,PER46,17
4547,PER47,12
4547,PER48,9
4548,PER01,1
4548,PER02,6
4548,PER03,9
4548,PER04,13
4548,PER05,26
4548,PER06,48
4548,PER07,74
4548,PER08,116
4548,PER09,224
4548,PER10,369
4548,PER11,440
4548,PER12,488
4548,PER13,520
4548,PER14,552
4548,PER15,584
4548,PER16,613
4548,PER17,614
4548,PER18,603
4548,PER19,596
4548,PER20,605
4548,PER21,595
4548,PER22,595
4548,PER23,575
4548,PER24,574
4548,PER25,557
4548,PER26,548
4548,PER27,509
4548,PER28,461
4548,PER29,468
4548,PER30,455
4548,PER31,488
4548,PER32,476
4548,PER33,428
4548,PER34,371
4548,PER35,295
4548,PER36,237
4548,PER37,171
4548,PER38,133
4548,PER39,114
4548,PER40,81
4548,PER41,59
4548,PER42,45
4548,PER43,26
4548,PER44,16
4548,PER45,17
4548,PER46,8
4548,PER47,6
4548,PER48,3
4549,PER01,4
4549,PER02,11
4549,PER03,20
4549,PER04,39
4549,PER05,77
4549,PER06,96
4549,PER07,164
4549,PER08,294
4549,PER09,451
4549,PER10,566
4549,PER11,753
4549,PER12,846
4549,PER13,964
4549,PER14,1063
4549,PER15,1173
4549,PER16,1209
4549,PER17,1271
4549,PER18,1296
4549,PER19,1328
4549,PER20,1312
4549,PER21,1306
4549,PER22,1353
4549,PER23,1314
4549,PER24,1297
4549,PER25,1253
4549,PER26,1213
4549,PER27,1166
4549,PER28,1094
4549,PER29,1034
4549,PER30,1007
4549,PER31,930
4549,PER32,924
4549,PER33,829
4549,PER34,736
4549,PER35,685
4549,PER36,537
4549,PER37,371
4549,PER38,269
4549,PER39,187
4549,PER40,116
4549,PER41,90
4549,PER42,75
4549,PER43,50
4549,PER44,43
4549,PER45,28
4549,PER46,26
4549,PER47,25
4549,PER48,16
4550,PER01,1
4550,PER02,15
4550,PER03,17
4550,PER04,26
4550,PER05,51
4550,PER06,71
4550,PER07,119
4550,PER08,227
4550,PER09,406
4550,PER10,588
4550,PER11,677
4550,PER12,717
4550,PER13,794
4550,PER14,872
4550,PER15,921
4550,PER16,993
4550,PER17,1063
4550,PER18,1099
4550,PER19,1127
4550,PER20,1138
4550,PER21,1116
4550,PER22,1046
4550,PER23,1025
4550,PER24,1029
4550,PER25,1008
4550,PER26,1008
4550,PER27,1009
4550,PER28,971
4550,PER29,949
4550,PER30,1020
4550,PER31,1106
4550,PER32,1090
4550,PER33,1006
4550,PER34,894
4550,PER35,761
4550,PER36,613
4550,PER37,428
4550,PER38,300
4550,PER39,249
4550,PER40,190
4550,PER41,121
4550,PER42,72
4550,PER43,45
4550,PER44,36
4550,PER45,26
4550,PER46,15
4550,PER47,18
4550,PER48,13
4551,PER01,1
4551,PER02,1
4551,PER03,10
4551,PER04,16
4551,PER05,27
4551,PER06,28
4551,PER07,49
4551,PER08,89
4551,PER09,180
4551,PER10,267
4551,PER11,316
4551,PER12,352
4551,PER13,368
4551,PER14,377
4551,PER15,406
4551,PER16,408
4551,PER17,414
4551,PER18,441
4551,PER19,475
4551,PER20,469
4551,PER21,456
4551,PER22,434
4551,PER23,421
4551,PER24,432
4551,PER25,414
4551,PER26,378
4551,PER27,358
4551,PER28,320
4551,PER29,306
4551,PER30,298
4551,PER31,293
4551,PER32,278
4551,PER33,265
4551,PER34,230
4551,PER35,211
4551,PER36,177
4551,PER37,125
4551,PER38,110
4551,PER39,68
4551,PER40,67
4551,PER41,47
4551,PER42,34
4551,PER43,30
4551,PER44,18
4551,PER45,17
4551,PER46,10
4551,PER47,4
4551,PER48,6
4552,PER01,NULL
4552,PER02,NULL
4552,PER03,2
4552,PER04,7
4552,PER05,11
4552,PER06,19
4552,PER07,24
4552,PER08,39
4552,PER09,62
4552,PER10,84
4552,PER11,95
4552,PER12,108
4552,PER13,117
4552,PER14,122
4552,PER15,115
4552,PER16,115
4552,PER17,131
4552,PER18,151
4552,PER19,156
4552,PER20,158
4552,PER21,146
4552,PER22,134
4552,PER23,135
4552,PER24,126
4552,PER25,124
4552,PER26,123
4552,PER27,114
4552,PER28,112
4552,PER29,111
4552,PER30,132
4552,PER31,124
4552,PER32,126
4552,PER33,102
4552,PER34,92
4552,PER35,54
4552,PER36,47
4552,PER37,35
4552,PER38,26
4552,PER39,24
4552,PER40,16
4552,PER41,16
4552,PER42,9
4552,PER43,5
4552,PER44,2
4552,PER45,2
4552,PER46,3
4552,PER47,1
4552,PER48,NULL
4553,PER01,1
4553,PER02,6
4553,PER03,6
4553,PER04,18
4553,PER05,38
4553,PER06,71
4553,PER07,109
4553,PER08,185
4553,PER09,308
4553,PER10,431
4553,PER11,530
4553,PER12,552
4553,PER13,575
4553,PER14,623
4553,PER15,663
4553,PER16,683
4553,PER17,711
4553,PER18,734
4553,PER19,777
4553,PER20,753
4553,PER21,743
4553,PER22,739
4553,PER23,782
4553,PER24,741
4553,PER25,698
4553,PER26,662
4553,PER27,660
4553,PER28,623
4553,PER29,543
4553,PER30,529
4553,PER31,488
4553,PER32,480
4553,PER33,420
4553,PER34,353
4553,PER35,279
4553,PER36,269
4553,PER37,192
4553,PER38,167
4553,PER39,115
4553,PER40,89
4553,PER41,62
4553,PER42,43
4553,PER43,37
4553,PER44,27
4553,PER45,20
4553,PER46,14
4553,PER47,8
4553,PER48,6
4554,PER01,1
4554,PER02,2
4554,PER03,4
4554,PER04,15
4554,PER05,34
4554,PER06,46
4554,PER07,64
4554,PER08,110
4554,PER09,200
4554,PER10,273
4554,PER11,327
4554,PER12,358
4554,PER13,379
4554,PER14,409
4554,PER15,477
4554,PER16,509
4554,PER17,560
4554,PER18,615
4554,PER19,594
4554,PER20,565
4554,PER21,565
4554,PER22,532
4554,PER23,540
4554,PER24,515
4554,PER25,528
4554,PER26,524
4554,PER27,496
4554,PER28,455
4554,PER29,421
4554,PER30,398
4554,PER31,350
4554,PER32,355
4554,PER33,347
4554,PER34,319
4554,PER35,261
4554,PER36,197
4554,PER37,185
4554,PER38,108
4554,PER39,90
4554,PER40,69
4554,PER41,48
4554,PER42,41
4554,PER43,34
4554,PER44,30
4554,PER45,17
4554,PER46,15
4554,PER47,6
4554,PER48,3
4555,PER01,2
4555,PER02,12
4555,PER03,14
4555,PER04,28
4555,PER05,42
4555,PER06,73
4555,PER07,166
4555,PER08,425
4555,PER09,946
4555,PER10,1567
4555,PER11,1771
4555,PER12,1745
4555,PER13,1732
4555,PER14,1702
4555,PER15,1706
4555,PER16,1710
4555,PER17,1724
4555,PER18,1749
4555,PER19,1768
4555,PER20,1819
4555,PER21,1794
4555,PER22,1801
4555,PER23,1824
4555,PER24,1867
4555,PER25,1686
4555,PER26,1488
4555,PER27,1271
4555,PER28,1074
4555,PER29,939
4555,PER30,850
4555,PER31,773
4555,PER32,721
4555,PER33,649
4555,PER34,591
4555,PER35,481
4555,PER36,371
4555,PER37,272
4555,PER38,213
4555,PER39,151
4555,PER40,99
4555,PER41,81
4555,PER42,60
4555,PER43,48
4555,PER44,39
4555,PER45,34
4555,PER46,20
4555,PER47,16
4555,PER48,14
4556,PER01,1
4556,PER02,1
4556,PER03,2
4556,PER04,9
4556,PER05,18
4556,PER06,34
4556,PER07,71
4556,PER08,125
4556,PER09,186
4556,PER10,242
4556,PER11,321
4556,PER12,349
4556,PER13,379
4556,PER14,406
4556,PER15,439
4556,PER16,462
4556,PER17,484
4556,PER18,517
4556,PER19,593
4556,PER20,586
4556,PER21,551
4556,PER22,511
4556,PER23,499
4556,PER24,462
4556,PER25,432
4556,PER26,410
4556,PER27,396
4556,PER28,354
4556,PER29,354
4556,PER30,338
4556,PER31,288
4556,PER32,254
4556,PER33,246
4556,PER34,225
4556,PER35,188
4556,PER36,150
4556,PER37,101
4556,PER38,60
4556,PER39,45
4556,PER40,35
4556,PER41,20
4556,PER42,18
4556,PER43,15
4556,PER44,14
4556,PER45,10
4556,PER46,10
4556,PER47,3
4556,PER48,NULL
4557,PER03,4
4557,PER04,8
4557,PER05,7
4557,PER06,12
4557,PER07,24
4557,PER08,42
4557,PER09,62
4557,PER10,85
4557,PER11,114
4557,PER12,125
4557,PER13,141
4557,PER14,145
4557,PER15,162
4557,PER16,174
4557,PER17,197
4557,PER18,249
4557,PER19,297
4557,PER20,312
4557,PER21,283
4557,PER22,235
4557,PER23,203
4557,PER24,189
4557,PER25,175
4557,PER26,164
4557,PER27,150
4557,PER28,137
4557,PER29,124
4557,PER30,125
4557,PER31,122
4557,PER32,108
4557,PER33,87
4557,PER34,64
4557,PER35,53
4557,PER36,40
4557,PER37,33
4557,PER38,27
4557,PER39,24
4557,PER40,19
4557,PER41,13
4557,PER42,11
4557,PER43,4
4557,PER44,1
4557,PER45,4
4557,PER46,4
4557,PER47,4
4558,PER01,8
4558,PER02,11
4558,PER03,26
4558,PER04,40
4558,PER05,96
4558,PER06,189
4558,PER07,323
4558,PER08,496
4558,PER09,702
4558,PER10,861
4558,PER11,1017
4558,PER12,1094
4558,PER13,1160
4558,PER14,1197
4558,PER15,1229
4558,PER16,1246
4558,PER17,1268
4558,PER18,1257
4558,PER19,1209
4558,PER20,1201
4558,PER21,1230
4558,PER22,1247
4558,PER23,1236
4558,PER24,1221
4558,PER25,1165
4558,PER26,1122
4558,PER27,1069
4558,PER28,980
4558,PER29,874
4558,PER30,735
4558,PER31,584
4558,PER32,431
4558,PER33,325
4558,PER34,247
4558,PER35,198
4558,PER36,151
4558,PER37,120
4558,PER38,99
4558,PER39,69
4558,PER40,44
4558,PER41,38
4558,PER42,29
4558,PER43,18
4558,PER44,13
4558,PER45,8
4558,PER46,4
4558,PER47,3
4558,PER48,2
4559,PER01,1
4559,PER02,3
4559,PER03,3
4559,PER04,2
4559,PER05,3
4559,PER06,4
4559,PER07,12
4559,PER08,21
4559,PER09,33
4559,PER10,52
4559,PER11,73
4559,PER12,69
4559,PER13,78
4559,PER14,82
4559,PER15,82
4559,PER16,77
4559,PER17,94
4559,PER18,109
4559,PER19,123
4559,PER20,119
4559,PER21,104
4559,PER22,100
4559,PER23,93
4559,PER24,99
4559,PER25,95
4559,PER26,93
4559,PER27,87
4559,PER28,79
4559,PER29,74
4559,PER30,72
4559,PER31,72
4559,PER32,75
4559,PER33,69
4559,PER34,57
4559,PER35,53
4559,PER36,45
4559,PER37,27
4559,PER38,12
4559,PER39,12
4559,PER40,12
4559,PER41,2
4559,PER42,1
4559,PER43,NULL
4559,PER44,NULL
4559,PER45,NULL
4559,PER46,NULL
4559,PER47,NULL
4559,PER48,NULL
4560,PER01,6
4560,PER02,10
4560,PER03,22
4560,PER04,39
4560,PER05,75
4560,PER06,97
4560,PER07,161
4560,PER08,375
4560,PER09,789
4560,PER10,1196
4560,PER11,1458
4560,PER12,1558
4560,PER13,1679
4560,PER14,1738
4560,PER15,1827
4560,PER16,1851
4560,PER17,1893
4560,PER18,1923
4560,PER19,1950
4560,PER20,1947
4560,PER21,1878
4560,PER22,1845
4560,PER23,1840
4560,PER24,1843
4560,PER25,1707
4560,PER26,1619
4560,PER27,1469
4560,PER28,1285
4560,PER29,1193
4560,PER30,1175
4560,PER31,1178
4560,PER32,1133
4560,PER33,1109
4560,PER34,997
4560,PER35,819
4560,PER36,678
4560,PER37,508
4560,PER38,389
4560,PER39,280
4560,PER40,196
4560,PER41,134
4560,PER42,105
4560,PER43,92
4560,PER44,76
4560,PER45,43
4560,PER46,16
4560,PER47,9
4560,PER48,2
4561,PER01,6
4561,PER02,15
4561,PER03,26
4561,PER04,39
4561,PER05,89
4561,PER06,171
4561,PER07,278
4561,PER08,439
4561,PER09,709
4561,PER10,962
4561,PER11,1195
4561,PER12,1307
4561,PER13,1411
4561,PER14,1497
4561,PER15,1599
4561,PER16,1663
4561,PER17,1702
4561,PER18,1777
4561,PER19,1870
4561,PER20,1932
4561,PER21,1915
4561,PER22,1828
4561,PER23,1749
4561,PER24,1674
4561,PER25,1632
4561,PER26,1597
4561,PER27,1497
4561,PER28,1409
4561,PER29,1330
4561,PER30,1280
4561,PER31,1175
4561,PER32,1024
4561,PER33,876
4561,PER34,755
4561,PER35,653
4561,PER36,500
4561,PER37,385
4561,PER38,311
4561,PER39,224
4561,PER40,138
4561,PER41,102
4561,PER42,78
4561,PER43,57
4561,PER44,46
4561,PER45,25
4561,PER46,13
4561,PER47,9
4561,PER48,5
4562,PER01,3
4562,PER02,4
4562,PER03,9
4562,PER04,16
4562,PER05,28
4562,PER06,56
4562,PER07,110
4562,PER08,212
4562,PER09,349
4562,PER10,490
4562,PER11,586
4562,PER12,651
4562,PER13,715
4562,PER14,746
4562,PER15,762
4562,PER16,777
4562,PER17,800
4562,PER18,857
4562,PER19,862
4562,PER20,898
4562,PER21,872
4562,PER22,842
4562,PER23,833
4562,PER24,793
4562,PER25,767
4562,PER26,752
4562,PER27,721
4562,PER28,675
